Timestamp,SFPS,FT,CFPS,9a197efc-a693-431f-8618-390a18b31a6b,718ddb5a-8d65-492b-a04e-de6d08dc21f6,7d4587e7-d416-4016-8a24-ba046d93d03e
2014.05.11-17.28.55,55,113.6667,0,0,0
2014.05.11-17.28.56,55,113.6667,50,18,8
2014.05.11-17.28.57,55,103.6667,75,10,7
2014.05.11-17.28.58,55,103.6667,76,12,8
2014.05.11-17.28.59,55,103.6667,72,9,13
2014.05.11-17.29.00,54,114.3333,64,8,10
2014.05.11-17.29.01,54,114.3333,35,8,12
2014.05.11-17.29.02,54,114.3333,30,10,9
2014.05.11-17.29.03,55,120,23,8,20
2014.05.11-17.29.04,55,120,37,11,19
2014.05.11-17.29.05,55,120,8,17,48
2014.05.11-17.29.06,55,127.3333,3,19,77
2014.05.11-17.29.07,55,127.3333,5,10,49
2014.05.11-17.29.08,55,127.3333,0,0,0
2014.05.11-17.29.09,54,123.6667,0,0,0
2014.05.11-17.29.10,54,123.6667,9,10,20
2014.05.11-17.29.11,54,123.6667,8,11,32
2014.05.11-17.29.12,55,111.3333,8,12,60
2014.05.11-17.29.13,55,111.3333,5,16,59
2014.05.11-17.29.14,55,111.3333,8,23,40
2014.05.11-17.29.15,55,119.3333,5,36,73
2014.05.11-17.29.16,55,119.3333,14,30,53
2014.05.11-17.29.17,55,119.3333,14,51,75
2014.05.11-17.29.18,54,119,13,55,92
2014.05.11-17.29.19,54,119,26,67,89
2014.05.11-17.29.20,54,119,39,61,89
2014.05.11-17.29.21,55,111,13,41,80
2014.05.11-17.29.22,55,111,26,45,79
2014.05.11-17.29.23,55,111,36,32,92
2014.05.11-17.29.24,55,93,38,41,70
2014.05.11-17.29.25,55,93,30,33,70
2014.05.11-17.29.26,55,93,28,28,72
2014.05.11-17.29.27,54,91.66666,23,28,47
2014.05.11-17.29.28,54,91.66666,30,30,34
2014.05.11-17.29.29,54,91.66666,12,19,74
2014.05.11-17.29.30,55,97,30,18,65
2014.05.11-17.29.31,55,97,33,17,62
2014.05.11-17.29.32,55,97,49,14,40
2014.05.11-17.29.33,55,121.6667,61,24,27
2014.05.11-17.29.34,55,121.6667,55,31,37
2014.05.11-17.29.35,55,121.6667,45,31,35
2014.05.11-17.29.36,54,87.66666,49,25,40
2014.05.11-17.29.37,54,87.66666,45,29,46
2014.05.11-17.29.38,54,87.66666,0,0,0
2014.05.11-17.29.39,55,115,32,22,50
2014.05.11-17.29.40,55,115,23,31,61
2014.05.11-17.29.41,55,115,0,0,0
2014.05.11-17.29.42,55,112,0,0,0
2014.05.11-17.29.43,55,112,0,0,0
2014.05.11-17.29.44,55,112,39,22,43
2014.05.11-17.29.45,54,105,0,0,0
2014.05.11-17.29.46,54,105,30,34,43
2014.05.11-17.29.47,54,105,35,37,43
2014.05.11-17.29.48,55,165.3333,48,40,59
2014.05.11-17.29.49,55,165.3333,46,34,67
2014.05.11-17.29.50,55,165.3333,39,39,58
2014.05.11-17.29.51,54,140.6667,53,44,57
2014.05.11-17.29.52,54,140.6667,58,34,63
2014.05.11-17.29.53,54,140.6667,37,21,59
2014.05.11-17.29.54,55,115.3333,15,34,49
2014.05.11-17.29.55,55,115.3333,22,17,59
2014.05.11-17.29.56,55,115.3333,46,21,44
2014.05.11-17.29.57,50,235,52,32,59
2014.05.11-17.29.58,50,235,49,26,63
2014.05.11-17.29.59,50,235,31,24,66
2014.05.11-17.30.00,54,160.3333,29,29,63
2014.05.11-17.30.01,54,160.3333,39,30,64
2014.05.11-17.30.02,54,160.3333,33,32,57
2014.05.11-17.30.03,55,103.6667,46,26,64
2014.05.11-17.30.04,55,103.6667,50,20,49
2014.05.11-17.30.05,55,103.6667,53,30,47
2014.05.11-17.30.06,54,96,49,20,51
2014.05.11-17.30.07,54,96,28,26,56
2014.05.11-17.30.08,54,96,47,29,47
2014.05.11-17.30.09,55,97.33334,53,35,50
2014.05.11-17.30.10,55,97.33334,52,36,42
2014.05.11-17.30.11,55,97.33334,54,31,48
2014.05.11-17.30.12,55,138.3333,55,21,58
2014.05.11-17.30.13,55,138.3333,39,39,55
2014.05.11-17.30.14,55,138.3333,60,35,67
2014.05.11-17.30.15,54,135.6667,73,45,72
2014.05.11-17.30.16,54,135.6667,80,36,71
2014.05.11-17.30.17,54,135.6667,91,32,69
2014.05.11-17.30.18,55,119.6667,0,0,0
2014.05.11-17.30.19,55,119.6667,0,0,0
2014.05.11-17.30.20,55,119.6667,68,30,73
2014.05.11-17.30.21,55,114.6667,0,0,0
2014.05.11-17.30.22,55,114.6667,75,22,67
2014.05.11-17.30.23,55,114.6667,76,23,67
2014.05.11-17.30.24,54,106.6667,81,31,64
2014.05.11-17.30.25,54,106.6667,60,23,77
2014.05.11-17.30.26,54,106.6667,63,25,69
2014.05.11-17.30.27,55,135,80,21,75
2014.05.11-17.30.28,55,135,45,22,70
2014.05.11-17.30.29,55,135,25,14,61
2014.05.11-17.30.30,54,139.6667,15,13,40
2014.05.11-17.30.31,54,139.6667,10,10,50
2014.05.11-17.30.32,54,139.6667,0,0,0
2014.05.11-17.30.33,55,156.3333,0,0,0
2014.05.11-17.30.34,55,156.3333,0,0,0
2014.05.11-17.30.35,55,156.3333,53,13,57
2014.05.11-17.30.36,55,191,46,15,63
2014.05.11-17.30.37,55,191,32,27,57
2014.05.11-17.30.38,55,191,45,23,54
2014.05.11-17.30.39,54,176,0,0,0
2014.05.11-17.30.40,54,176,21,24,56
2014.05.11-17.30.41,54,176,6,28,36
2014.05.11-17.30.42,55,195,9,35,34
2014.05.11-17.30.43,55,195,11,8,19
2014.05.11-17.30.44,55,195,15,8,17
2014.05.11-17.30.45,55,166.6667,14,11,17
2014.05.11-17.30.46,55,166.6667,28,22,33
2014.05.11-17.30.47,55,166.6667,14,40,46
2014.05.11-17.30.48,54,185.3333,17,30,39
2014.05.11-17.30.49,54,185.3333,26,21,38
2014.05.11-17.30.50,54,185.3333,20,22,49
2014.05.11-17.30.51,55,187.6667,32,15,60
2014.05.11-17.30.52,55,187.6667,28,20,49
2014.05.11-17.30.53,55,187.6667,35,30,50
2014.05.11-17.30.54,55,195,39,36,45
2014.05.11-17.30.55,55,195,52,24,74
2014.05.11-17.30.56,55,195,55,17,77
2014.05.11-17.30.57,54,124,46,14,58
2014.05.11-17.30.58,54,124,30,15,36
2014.05.11-17.30.59,54,124,37,17,56
2014.05.11-17.31.00,55,140,30,22,50
2014.05.11-17.31.01,55,140,11,37,28
2014.05.11-17.31.02,55,140,26,32,15
2014.05.11-17.31.03,54,181.3333,41,28,18
2014.05.11-17.31.04,54,181.3333,0,0,0
2014.05.11-17.31.05,54,181.3333,0,0,0
2014.05.11-17.31.06,54,181.3333,0,0,0
2014.05.11-17.31.07,55,148.6667,45,23,51
